plu,category,commodity,variety,size,measurements_north_america,measurements_rest_of_world,restrictions_notes,botanical_name,aka,revision_date,date_added,gpc,image_url,image
4633,Vegetables,Lettuce,Hydroponic,All Sizes,NA,NA,NA,Lactuca sativa,NA,2018-10-08,1999-12-31,NA,NA,NA
4634,Vegetables,Lettuce,Iceberg,All Sizes,NA,NA,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4635,Fruits,Grapes,Red Seedless (All others not listed under red seedless),All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4636,Fruits,Grapes,Red Globe,All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4637,Fruits,Grapes,Red Seeded (All others not listed above),All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4638,Fruits,Grapes,Fantasy/Marroo,All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4639,Vegetables,Lettuce,Mache,All Sizes,NA,NA,NA,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4640,Vegetables,Lettuce,Romaine/Cos,All Sizes,NA,NA,NA,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4641,Vegetables,Lettuce,Retailer Assigned,All Sizes,NA,NA,NA,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4642,Vegetables,Lettuce,Retailer Assigned,All Sizes,NA,NA,NA,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4643,Vegetables,Lettuce,Retailer Assigned,All Sizes,NA,NA,NA,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4644,Vegetables,Malanga,NA,All Sizes,NA,NA,NA,Xanthosoma spp,NA,2018-10-08,1999-12-31,NA,NA,NA
4645,Vegetables,Mushrooms,"Regular, Button",Small,NA,Less than 40mm diameter,NA,Agaricus bisporus,NA,1999-12-31,1999-12-31,NA,NA,NA
4646,Vegetables,Mushrooms,Black Forest,All Sizes,NA,NA,NA,Agaricus bisporus,NA,1999-12-31,1999-12-31,NA,NA,NA
4647,Vegetables,Mushrooms,Chanterelle,All Sizes,NA,NA,NA,Chanterella cibarius,NA,2018-10-08,1999-12-31,NA,NA,NA
4648,Vegetables,Mushrooms,Cremini/Brown/Swiss Brown,All Sizes,NA,NA,NA,Agaricus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4649,Vegetables,Mushrooms,Oyster,All Sizes,NA,NA,NA,Pleuotus ostreatus,NA,1999-12-31,1999-12-31,NA,NA,NA
4650,Vegetables,Mushrooms,"Portabella (Synonymous with Cremini, Brown, Swiss Brown Mushrooms)",All Sizes,NA,NA,NA,Agaricus bisporus,NA,1999-12-31,1999-12-31,NA,NA,NA
4651,Vegetables,Mushrooms,Shiitake,All Sizes,NA,NA,NA,Lentinus edodes,NA,1999-12-31,1999-12-31,NA,NA,NA
4652,Vegetables,Mushrooms,Wood Ear,All Sizes,NA,NA,NA,Auricularia auricula,NA,1999-12-31,1999-12-31,NA,NA,NA
4653,Vegetables,Mushrooms,Retailer Assigned,All Sizes,NA,NA,NA,Agaricus bisporus,NA,1999-12-31,1999-12-31,NA,NA,NA
4654,Vegetables,Mushrooms,Retailer Assigned,All Sizes,NA,NA,NA,Agaricus bisporus,NA,1999-12-31,1999-12-31,NA,NA,NA
4655,Vegetables,Okra,Regular (Green),All Sizes,NA,NA,NA,Abelmoschus esculentus,NA,1999-12-31,1999-12-31,NA,NA,NA
4656,Vegetables,Okra,Chinese,All Sizes,NA,NA,NA,Luffa acutangula,NA,1999-12-31,1999-12-31,NA,NA,NA
4657,Vegetables,Okra,Red,All Sizes,NA,NA,NA,A.esculentus,NA,1999-12-31,1999-12-31,NA,NA,NA
4658,Vegetables,Onions,Boiling,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4659,Vegetables,Onions,Bulb,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4660,Vegetables,Onions,Pearl,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4661,Vegetables,Onions,"Pickling, White",All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4662,Vegetables,Onions,Shallots,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4663,Vegetables,Onions,White,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4664,Vegetables,Tomatoes,"Regular - Red, On the Vine (Truss)",All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4665,Vegetables,Onions,Yellow/Brown,Small,2 3/4 size and smaller,Min diameter less than 75mm,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4666,Vegetables,Onions,Retailer Assigned,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4667,Vegetables,Onions,Retailer Assigned,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4668,Vegetables,Onions,Retailer Assigned,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4669,Vegetables,Onions,Retailer Assigned,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4670,Vegetables,Onions,Retailer Assigned,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4671,Vegetables,Parsley Root(Hamburg Parsley),NA,All Sizes,NA,NA,NA,Petroselinum crispum,NA,1999-12-31,1999-12-31,NA,NA,NA
4672,Vegetables,Parsnip,NA,All Sizes,NA,NA,NA,Pastinaca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4673,Vegetables,Peas,Blackeyed,All Sizes,NA,NA,NA,Vigna unguiculata,NA,1999-12-31,1999-12-31,NA,NA,NA
4674,Vegetables,Peas,Green,All Sizes,NA,NA,NA,Pisum sativum,NA,1999-12-31,1999-12-31,NA,NA,NA
4675,Vegetables,Peas,Sugar Snap,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4676,Vegetables,Peas,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4677,Vegetables,Peppers (Capsicums),Anaheim (Green and Red),All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4678,Vegetables,Peppers (Capsicums),Banana (Yellow Long),All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4679,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Brown",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4680,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Golden (Yellow)",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4681,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Green",Small,med. size and smaller,Min diameter less than 65mm,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4682,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Orange",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4683,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Purple",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4684,Vegetables,Peppers (Capsicums),"Bell, Field Grown - White",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4685,Vegetables,Peppers (Capsicums),Chili - Dried,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4686,Vegetables,Peppers (Capsicums),Chili - Green,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4687,Vegetables,Peppers (Capsicums),Cubanelle,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4688,Vegetables,Peppers (Capsicums),"Bell, Greenhouse - Red",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4689,Vegetables,Peppers (Capsicums),"Bell, Greenhouse - Yellow",All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4690,Vegetables,Peppers (Capsicums),Hot (Hungarian Hot),All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4691,Vegetables,Peppers (Capsicums),Hot Mixed,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4692,Vegetables,Peppers (Capsicums),Hungarian Wax,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4693,Vegetables,Peppers (Capsicums),Jalapeno - Green/Mexican Green,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4694,Vegetables,Peppers (Capsicums),Jalapeno - Red/Mexican Red,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4695,Vegetables,Peppers (Capsicums),Japanese - Red,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4696,Vegetables,Peppers (Capsicums),Long Hot - Green,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4697,Vegetables,Peppers (Capsicums),Long Hot - Red,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4698,Vegetables,Peppers (Capsicums),Morita Chili,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4699,Vegetables,Peppers (Capsicums),Negro,All Sizes,NA,NA,NA,Capsicum spp.,NA,2018-10-08,1999-12-31,NA,NA,NA
4700,Vegetables,Peppers (Capsicums),New Mexico,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4701,Vegetables,Peppers (Capsicums),Pasilla - Green,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4702,Vegetables,Peppers (Capsicums),Pasilla - Red,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4703,Vegetables,Peppers (Capsicums),Pasilla Pod,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4704,Vegetables,Peppers (Capsicums),Pinole,All Sizes,NA,NA,NA,Capsicum spp.,NA,2018-10-08,1999-12-31,NA,NA,NA
4705,Vegetables,Peppers (Capsicums),Poblano,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4706,Vegetables,Peppers (Capsicums),Red Cheese,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4707,Vegetables,Peppers (Capsicums),Red Finger,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4708,Vegetables,Peppers (Capsicums),Red Pimiento/ Red Sweet Long,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4709,Vegetables,Peppers (Capsicums),Serrano,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4710,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4711,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4712,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4713,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4714,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4715,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4716,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4717,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4718,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4719,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4720,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4721,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4722,Vegetables,Peppers (Capsicums),Retailer Assigned,All Sizes,NA,NA,NA,Capsicum spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4723,Vegetables,Potato,Creamer - Red,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4724,Vegetables,Potato,Creamer - White,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4725,Vegetables,Potato,Russet,All Sizes,NA,NA,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4726,Vegetables,Potato,Long - White,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4727,Vegetables,Potato,Yellow,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4728,Vegetables,Potato,Retailer Assigned,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4729,Vegetables,Potato,Retailer Assigned,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4730,Vegetables,Potato,Retailer Assigned,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4731,Vegetables,Potato,Retailer Assigned,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4732,Vegetables,Potato,Retailer Assigned,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4733,Vegetables,Potato,Retailer Assigned,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4734,Vegetables,Pumpkin,Mini,All Sizes,NA,NA,NA,Cucurbita pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4735,Vegetables,Pumpkin,Regular,All Sizes,NA,NA,NA,Cucurbita pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4736,Vegetables,Pumpkin,Retailer Assigned,All Sizes,NA,NA,NA,Cucurbita pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4737,Vegetables,Pumpkin,Retailer Assigned,All Sizes,NA,NA,NA,Cucurbita pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4738,Vegetables,Radicchio,NA,All Sizes,NA,NA,NA,Cichorium intybus,NA,1999-12-31,1999-12-31,NA,NA,NA
4739,Vegetables,Radish,Black,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4740,Vegetables,Radish,Bunched White,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4741,Vegetables,Radish,Italian Red,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4742,Vegetables,Radish,Red,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4743,Vegetables,Radish,White/Icicle,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4744,Vegetables,Radish,Retailer Assigned,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4745,Vegetables,Rhubarb,Regular,All Sizes,NA,NA,NA,Rheem X hybridum,NA,1999-12-31,1999-12-31,NA,NA,NA
4746,Vegetables,Rhubarb,Retailer Assigned,All Sizes,NA,NA,NA,Rheem X hybridum,NA,1999-12-31,1999-12-31,NA,NA,NA
4747,Vegetables,Rutabagas (Swede),Regular,All Sizes,NA,NA,NA,Brassica napus,NA,1999-12-31,1999-12-31,NA,NA,NA
4748,Vegetables,Rutabagas (Swede),Retailer Assigned,All Sizes,NA,NA,NA,Brassica napus,NA,1999-12-31,1999-12-31,NA,NA,NA
4749,Vegetables,Spinach,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4750,Vegetables,Squash,Acorn/Table Queen,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4751,Vegetables,Squash,Acorn - Golden,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4752,Vegetables,Squash,Acorn - Swan White Table Queen,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4753,Vegetables,Squash,Australian Blue,All Sizes,NA,NA,NA,C.maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4754,Vegetables,Squash,Baby Scallopini,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4755,Vegetables,Squash,Baby Summer (Green),All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4756,Vegetables,Squash,Baby Green Zucchini/Courgette,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4757,Vegetables,Squash,Banana,All Sizes,NA,NA,NA,C.maxima,NA,2018-10-08,1999-12-31,NA,NA,NA
4758,Vegetables,Squash,Buttercup,All Sizes,NA,NA,NA,C.maxima,NA,2018-10-08,1999-12-31,NA,NA,NA
4759,Vegetables,Squash,Butternut,All Sizes,NA,NA,NA,C.maxima,NA,2018-10-08,1999-12-31,NA,NA,NA
4760,Vegetables,Squash,Calabaza,All Sizes,NA,NA,NA,C.moschata,NA,1999-12-31,1999-12-31,NA,NA,NA
4761,Vegetables,Squash,Chayote/Choko,All Sizes,NA,NA,NA,Sechium edule,NA,1999-12-31,1999-12-31,NA,NA,NA
4762,Vegetables,Artichokes,NA,Extra Large,24 size and larger,NA,NA,Cynara scolymus,NA,1999-12-31,1999-12-31,NA,NA,NA
4763,Vegetables,Squash,Delicata/Sweet Potato,All Sizes,NA,NA,NA,C.maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4764,Vegetables,Squash,(Sweet) Dumpling,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4765,Vegetables,Squash,Gem,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4766,Vegetables,Squash,Golden Delicious,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4767,Vegetables,Squash,Golden Nugget,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4768,Vegetables,Squash,Hubbard,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4769,Vegetables,Squash,Kabocha,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4770,Fruits,Avocados,Hass,All Sizes,36 size and larger,Average Fruit Weight = 315g and above,NA,Persea americana,NA,1999-12-31,1999-12-31,NA,NA,NA
4771,Fruits,Avocados,Green,Medium,20 and 28 size,NA,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Persea americana,NA,2018-10-08,1999-12-31,NA,NA,NA
4772,Vegetables,Peppers (Capsicums),Chili - Yellow,All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4773,Vegetables,Squash,Patty Pan/Summer,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4774,Vegetables,Squash,Red Kuri,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4775,Vegetables,Squash,Scallopini,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4776,Vegetables,Squash,Spaghetti/Vegetable Spaghetti,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4777,Vegetables,Squash,Sunburst (Yellow),All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4778,Vegetables,Tomatoes,Regular - Yellow,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4779,Vegetables,Squash,Sweet Mama,All Sizes,NA,NA,NA,C.pepo x C.maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4780,Vegetables,Squash,Turban,All Sizes,NA,NA,NA,C.maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4781,Vegetables,Squash,White,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4782,Vegetables,Squash,Yellow - Straightneck,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4783,Vegetables,"Bitter Melon/Bitter Gourd, Foo Qua",Foo Qua,All Sizes,NA,NA,NA,Momordica charantia,NA,1999-12-31,1999-12-31,NA,NA,NA
4784,Vegetables,Squash,Yellow - Crookneck,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4785,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4786,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4787,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4788,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4789,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4790,Vegetables,Sugar Cane,NA,All Sizes,NA,NA,NA,Saccharum officinarum,NA,1999-12-31,1999-12-31,NA,NA,NA
4791,Vegetables,Sunchokes (Jerusalem Artichokes),NA,All Sizes,NA,NA,NA,Helianthus tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4792,Vegetables,Tamarillo,Golden,All Sizes,NA,NA,NA,Cyphomandra betacea,NA,1999-12-31,1999-12-31,NA,NA,NA
4793,Vegetables,Tamarillo,Red,All Sizes,NA,NA,NA,Cyphomandra betacea,NA,1999-12-31,1999-12-31,NA,NA,NA
4794,Vegetables,Taro Root (Dasheen),NA,Small,NA,NA,NA,Colocasia esculeta,NA,1999-12-31,1999-12-31,NA,NA,NA
4795,Vegetables,Taro Root (Dasheen),NA,Large,NA,NA,NA,Colocasia esculeta,NA,1999-12-31,1999-12-31,NA,NA,NA
4796,Vegetables,Tomatoes,Cherry - Red,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4797,Vegetables,Tomatoes,Cherry - Yellow,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4798,Vegetables,Tomatoes,Greenhouse/Hydroponic/Regular - Red,Small,6x6 size and smaller,Less than 70mm diameter,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4799,Vegetables,Tomatoes,Greenhouse/Hydroponic/Regular - Red,Large,5x6 size and larger,Diameter 70mm and above,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4800,Vegetables,Tomatoes,Native/Home Grown,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4801,Vegetables,Tomatoes,Tomatillos/Husk Tomatoes,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4802,Vegetables,Tomatoes,Dried,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4803,Vegetables,Tomatoes,Teardrop/Pear - Red,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4804,Vegetables,Tomatoes,Teardrop/Pear - Yellow,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4805,Vegetables,Tomatoes,"Vine Ripe, Regular - Red",Small,6X6 and smaller,Less than 70mm diameter,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4806,Vegetables,Tomatoes,Retailer Assigned,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4807,Vegetables,Tomatoes,Retailer Assigned,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4808,Vegetables,Tomatoes,Retailer Assigned,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4809,Vegetables,Turnip,Baby,All Sizes,NA,NA,NA,Brassica rapa,NA,1999-12-31,1999-12-31,NA,NA,NA
4810,Vegetables,Turnip,Bunch/Banded,All Sizes,NA,NA,NA,Brassica rapa,NA,1999-12-31,1999-12-31,NA,NA,NA
4811,Vegetables,Turnip,Purple Top,All Sizes,NA,NA,NA,Brassica rapa,NA,1999-12-31,1999-12-31,NA,NA,NA
4812,Vegetables,Turnip,White,All Sizes,NA,NA,NA,Brassica rapa,NA,1999-12-31,1999-12-31,NA,NA,NA
4813,Vegetables,Turnip,Retailer Assigned,All Sizes,NA,NA,NA,Brassica rapa,NA,1999-12-31,1999-12-31,NA,NA,NA
4814,Vegetables,Water Chestnuts,NA,All Sizes,NA,NA,NA,Eleocharis dulcis,NA,1999-12-31,1999-12-31,NA,NA,NA
4815,Vegetables,Watercress,NA,All Sizes,NA,NA,NA,Rorippa nasturtium-aquaticum,NA,1999-12-31,1999-12-31,NA,NA,NA
